index,years,회사명,stock_code,전년도ESG,종합등급,매출액,영업이익,영업이익(발표기준),당기순이익,지배주주순이익,비지배주주순이익,자산총계,부채총계,자본총계,지배주주지분,비지배주주지분,자본금,부채비율,유보율,영업이익률,지배주주순이익률,ROA,ROE,EPS(원),BPS(원),DPS(원),PER,PBR,발행주식수,배당수익률,지속가능경영 보고서공시여부,매출액_상승률(퍼센트),영업이익_상승률,배당수익률_상승률,영업이익률_상승률,이사의 수,사외이사 수,사외이사 비율,녹색 기업 지정,총 임원 수,여성 임원 수 ,여성 임원 비율,남성 평균 연봉,여성 평균 연봉,남성 정규직 수,여성 정규직 수,남성 직원 수,여성 직원 수,직원 수,여성 직원 비율,남성 직원 비율,남성 정규직 비율,여성 정규직 비율,외국인 보유수량,외국인 지분율,시가총액,상장주식수,용수 사용량(Ton),에너지 총량(TJ),온실가스 배출총량(TonCo2eq),용수 사용량 등급,에너지 총량 등급,온실가스 배출총량 등급,GICS_Sector,GICS_Industry,RE100,high_carbon,sbti,자본비율,기업규모,N자산총계,N자본총계,N지배주주지분,N시가총액,N부채총계,N매출액,N남성 정규직 수,N남성 직원 수,N직원 수,N사외이사 수,N여성 정규직 수,N여성 직원 수,기업분류,상시근로자수,장애인고용의무인원,장애인근로자수,장애인고용률
2022-12-01 00:00:00,2022,성창기업지주,180,D,D,2275,-115,-115,-131,-132,1,8203,2245,5958,5956,1,360,37.69,1595.98,-5.054945055,-5.8,-1.72,-2.33,-189,8753,0,,0.21,69752,0,0,14.95704901,-220,0,-10.36065501,3,1,0.333333333,0,10,0,0,36055440,34132162,40,9,41,10,51,19.60784314,80.39215686,0.975609756,0.9,1455728,2.09,1.29738E+11,69751600,0,0,0,5,5,5,소재(Ma),Lumber & Wood Production,,0,0,0.726319639,3,2,3,3,2,2,2,0,0,0,0,1,1,4,,,,
2023-12-01 00:00:00,2023,성창기업지주,180,,,1663,-167,-167,-240,-240,-1,7691,1958,5733,5732,1,360,34.15,1533.99,-10.0420926,-14.41,-3.02,-4.1,-343,8433,0,,0.23,69752,0,,-26.9010989,-52,0,-4.987147549,3,1,0.333333333,0,9,0,0,95464426,46327394,29,8,29,8,37,21.62162162,78.37837838,1,1,1518698,2.18,1.35318E+11,69751600,0,0,0,5,5,5,소재(Ma),Lumber & Wood Production,,0,0,0.745416721,3,2,3,3,2,2,1,0,0,0,0,1,1,4,,,,
2019-12-01 00:00:00,2019,DL,210,,B+,16604,1360,1360,7103,6650,453,134452,67085,67367,59373,7994,2185,99.58,2617.28,8.190797398,40.05,5.41,11.74,17228,153815,1300,4.75,0.53,34800,1.59,1,0,-93,0,0,,,,0,10,2,20,,,,,,,,,,,,,,3.1494E+12,34800000,0,0,0,5,5,5,소재(Ma),Specialty Chemicals,,1,1,0.501048701,2,3,4,4,4,4,3,,,,0,0,0,5,,,,
2020-12-01 00:00:00,2020,DL,210,B+,A,15661,1191,1191,5727,5050,677,139019,106905,32113,25931,6183,2185,332.9,1086.76,7.60487836,32.24,4.19,11.84,13082,67178,1300,5.73,1.12,34800,1.73,1,-5.679354372,-169,0.14,-0.585919038,8,5,0.625,0,106,3,2.830188679,479000000,257000000,3592,254,5274,779,6053,12.86965141,87.13034859,0.681076981,0.32605905,11249500,32.33,2.8884E+12,34800000,0,0,0,5,5,5,소재(Ma),Specialty Chemicals,,1,1,0.230997202,1,3,4,4,4,4,3,3,3,3,3,3,3,5,,,,
2021-12-01 00:00:00,2021,DL,210,A,A,23588,1932,1932,7286,7204,82,81807,37940,43867,37923,5944,1387,86.49,2635.4,8.190605393,30.54,6.6,22.56,34593,167577,1900,1.76,0.36,20956,3.12,1,50.61618032,741,1.39,0.585727032,5,3,0.6,0,11,2,18.18181818,208000000,94000000,23,6,31,8,39,20.51282051,79.48717949,0.741935484,0.75,2510368,11.98,1.27621E+12,20955884,1506,42.56710595,0,1,1,5,소재(Ma),Specialty Chemicals,,1,1,0.536225506,2,3,4,4,3,4,3,0,0,0,2,0,1,5,,,,
2022-12-01 00:00:00,2022,DL,210,A,A,51737,2845,2845,982,697,284,120040,74012,46028,39200,6828,1387,160.8,2727.48,5.498965924,1.35,0.97,1.81,3079,173218,1000,19.23,0.34,20956,1.69,1,119.3361031,913,-1.43,-2.691639469,5,3,0.6,0,13,2,15.38461538,232000000,99000000,24,6,32,9,41,21.95121951,78.04878049,0.75,0.666666667,1935195,9.23,1.24059E+12,20955884,1367,1.240890225,64.256,1,1,1,소재(Ma),Specialty Chemicals,,1,1,0.383438854,1,3,4,4,3,4,4,0,0,0,2,0,1,4,,,,
2023-12-01 00:00:00,2023,DL,210,,,50178,1507,1507,-1210,-1334,125,121196,75862,45334,38423,6911,1387,167.34,2671.43,3.003308223,-2.66,-1,-3.44,-5894,169784,1000,,0.3,20956,1.95,,-3.013317355,-1338,0.26,-2.495657701,5,3,0.6,0,10,2,20,229000000,101000000,17,3,21,6,27,22.22222222,77.77777778,0.80952381,0.5,2115416,10.09,1.07713E+12,20955884,0,0,0,5,5,5,소재(Ma),Specialty Chemicals,,1,1,0.374055249,1,3,4,4,3,4,4,0,0,0,2,0,0,4,,,,
2019-12-01 00:00:00,2019,유유제약,220,,B,909,81,81,56,47,8,1377,472,905,887,19,80,52.1,1048.59,8.910891089,5.2,4.08,5.41,271,5300,109,21.74,1.11,12280,1.85,0,0,-93,0,0,,,,0,16,3,18.75,,,,,,,,,,,,,,72283462450,6368587,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.657225853,3,1,1,1,1,1,1,,,,0,0,0,5,,,,
2020-12-01 00:00:00,2020,유유제약,220,B,B,981,63,63,24,13,11,1549,379,1170,1144,27,97,32.35,1122.81,6.422018349,1.31,1.65,1.26,62,5752,109,121.88,1.32,15494,1.44,0,7.920792079,-18,-0.41,-2.48887274,5,3,0.6,0,18,3,16.66666667,49000000,31000000,239,98,239,98,337,29.08011869,70.91988131,1,1,55458,0.69,1.16691E+11,7992512,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.755326017,3,1,1,1,2,1,1,1,1,1,2,2,2,5,,,,
2021-12-01 00:00:00,2021,유유제약,220,B,C,1157,12,12,-9,-22,13,1930,643,1287,1243,44,202,49.97,536.84,1.037165082,-1.91,-0.53,-1.86,-99,6489,105,,1.2,17232,1.34,0,17.94087666,-51,-0.1,-5.384853267,4,3,0.75,0,15,1,6.666666667,52000000,39000000,241,95,242,99,341,29.03225806,70.96774194,0.995867769,0.95959596,140745,0.82,1.34585E+11,17232351,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.666839378,3,1,1,1,2,1,1,1,1,1,2,2,2,5,,,,
2022-12-01 00:00:00,2022,유유제약,220,C,D,1389,-6,-6,-44,-60,16,1952,718,1234,1168,66,202,58.22,508.72,-0.431965443,-4.31,-2.28,-4.97,-302,6203,105,,1,17232,1.69,0,20.05185825,-18,0.35,-1.469130525,5,3,0.6,0,16,1,6.25,56000000,38000000,240,109,249,115,364,31.59340659,68.40659341,0.963855422,0.947826087,365071,2.12,1.07185E+11,17232351,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.632172131,3,1,1,1,1,1,1,1,1,1,2,2,2,5,,,,
2023-12-01 00:00:00,2023,유유제약,220,,,1372,4,4,-55,-72,16,1982,779,1204,1122,82,202,64.69,484,0.29154519,-5.23,-2.82,-6.27,-364,6012,0,,0.88,17032,0,,-1.223902088,10,-1.69,0.723510632,5,3,0.6,0,14,2,14.28571429,66000000,42000000,165,94,165,94,259,36.29343629,63.70656371,1,1,215565,1.27,89930813280,17032351,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.607467205,3,1,1,1,1,1,1,1,1,1,2,2,2,5,,,,
2019-12-01 00:00:00,2019,일동홀딩스,230,,B+,2922,-259,-238,-372,-225,-148,8097,4859,3238,1376,1862,110,150.04,1157.26,-8.145106092,-7.69,-6.92,-14.91,-1946,11987,95,,0.88,11540,0.9,0,0,-93,0,0,,,,0,14,0,0,,,,,,,,,,,,,,1.22129E+11,11002587,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.399901198,2,2,2,2,2,3,2,,,,0,0,0,4,,,,
2020-12-01 00:00:00,2020,일동홀딩스,230,B+,A,5965,-92,-92,-313,-192,-121,8110,5054,3056,1227,1829,115,165.37,969.76,-1.54233026,-3.22,-3.86,-14.74,-1662,10698,100,,1.29,11540,0.72,0,104.1409993,146,-0.18,6.602775832,6,2,0.333333333,0,14,1,7.142857143,82842000,50160000,67,22,71,23,94,24.46808511,75.53191489,0.943661972,0.956521739,226731,1.96,1.59835E+11,11540400,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.376818742,1,2,2,1,2,3,2,0,0,0,1,1,1,4,,,,
2021-12-01 00:00:00,2021,일동홀딩스,230,A,B+,5924,-828,-828,-1347,-709,-638,9208,7374,1833,533,1300,115,402.22,368.56,-13.97704254,-11.97,-15.56,-80.54,-6143,4686,100,,3.16,11540,0.68,0,-0.687342833,-736,-0.04,-12.43471228,6,2,0.333333333,0,13,2,15.38461538,80940000,46278000,75,24,79,26,105,24.76190476,75.23809524,0.949367089,0.923076923,174015,1.51,1.70798E+11,11540400,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.19906603,1,3,2,1,2,3,2,0,0,0,1,1,1,4,,,,
2022-12-01 00:00:00,2022,일동홀딩스,230,B+,A,6755,-984,-984,-1945,-1024,-922,8626,6935,1691,118,1573,115,410.08,8.82,-14.56698742,-15.15,-21.81,-314.25,-8869,1088,100,,18.52,11540,0.5,0,14.027684,-156,-0.18,-0.589944878,4,1,0.25,0,13,1,7.692307692,68155000,49875000,69,24,73,25,98,25.51020408,74.48979592,0.945205479,0.96,127327,1.1,2.32539E+11,11540400,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.196035242,1,2,2,1,2,3,2,0,0,0,0,1,1,4,,,,
2023-12-01 00:00:00,2023,일동홀딩스,230,,,6384,-796,-796,-1188,-596,-592,8770,7071,1699,390,1309,115,416.18,244.08,-12.46867168,-9.33,-13.66,-234.71,-5163,3441,100,,3.06,11540,0.95,,-5.492227979,188,0.45,2.098315738,6,2,0.333333333,0,11,1,9.090909091,94617000,53953000,51,23,57,28,85,32.94117647,67.05882353,0.894736842,0.821428571,146776,1.27,1.21405E+11,11540400,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.19372862,1,2,2,1,2,3,2,0,0,0,1,1,1,4,,,,
2019-12-01 00:00:00,2019,한국앤컴퍼니,240,,B,8476,1709,1709,1706,1587,120,36071,2130,33941,32963,978,465,6.27,7011.15,20.16281265,18.72,4.8,4.92,1706,35556,350,8.44,0.4,93020,2.43,0,0,-93,0,0,,,,0,5,0,0,,,,,,,,,,,,,,1.33949E+12,93020173,0,0,0,5,5,5,임의소비재(Cd),Auto Parts,,1,1,0.940949793,4,3,4,4,3,2,3,,,,0,0,0,5,,,,
2020-12-01 00:00:00,2020,한국앤컴퍼니,240,B,A,8192,1578,1578,1458,1356,101,37925,2920,35005,33893,1112,465,8.34,7211.17,19.26269531,16.55,3.94,4.06,1458,36556,500,10.05,0.4,93020,3.41,0,-3.350637093,-131,0.98,-0.900117335,7,4,0.571428571,0,7,0,0,100000000,80000000,43,14,43,14,57,24.56140351,75.43859649,1,1,6221406,6.69,1.36275E+12,93020173,0,0,0,5,5,5,임의소비재(Cd),Auto Parts,,1,1,0.923005933,4,3,4,4,3,2,3,0,0,0,3,1,1,5,,,,
2021-12-01 00:00:00,2021,한국앤컴퍼니,240,A,B,9633,2283,2283,2000,1972,28,40812,3458,37355,37356,-1,475,9.26,7769.81,23.699782,20.47,5.08,5.53,2087,39349,600,7.52,0.4,94935,3.82,0,17.59033203,705,0.41,4.437086687,7,4,0.571428571,0,7,0,0,157000000,113000000,953,56,990,58,1048,5.534351145,94.46564885,0.962626263,0.965517241,9160445,9.65,1.49048E+12,94935240,466001.727,1471.568782,71045.567,1,1,2,임의소비재(Cd),Auto Parts,,1,1,0.915294521,4,3,4,4,3,2,3,3,3,3,3,2,2,5,,,,
2022-12-01 00:00:00,2022,한국앤컴퍼니,240,B,B+,10959,2452,2452,1660,1660,,43018,4454,38564,38564,0,475,11.55,8024.41,22.37430422,15.15,3.96,4.37,1749,40622,650,7.98,0.34,94935,4.66,0,13.76518219,169,0.84,-1.325477775,7,4,0.571428571,0,7,0,0,180000000,109000000,971,69,1023,74,1097,6.745670009,93.25432999,0.94916911,0.932432432,8525318,8.98,1.32435E+12,94935240,516656.9468,1404.365311,67856.763,1,1,2,임의소비재(Cd),Auto Parts,,1,1,0.896461946,4,3,4,4,3,3,3,3,3,3,3,2,2,5,,,,
2023-12-01 00:00:00,2023,한국앤컴퍼니,240,,,10897,2566,2566,1872,1872,,46410,6243,40167,40167,0,475,15.54,8368.93,23.54776544,17.18,4.19,4.76,1972,42345,700,7.91,0.37,94935,4.49,,-0.56574505,114,-0.17,1.173461215,7,4,0.571428571,0,7,1,14.28571429,192000000,123000000,988,377,1035,80,1115,7.174887892,92.82511211,0.954589372,4.7125,9033316,9.52,1.48099E+12,94935240,0,0,0,5,5,5,임의소비재(Cd),Auto Parts,,1,1,0.865481577,4,3,4,4,3,3,3,3,3,3,3,3,2,5,,,,
2022-12-01 00:00:00,2022,삼천당제약,250,,D,1773,122,122,88,58,30,3728,1272,2456,1737,719,114,51.76,1443.65,6.880992668,3.29,2.46,3.36,256,7718,0,170.83,5.67,22768,0,0,0,-93,0,0,4,1,0.25,0,16,0,0,70000000,42000000,286,98,288,106,394,26.9035533,73.0964467,0.993055556,0.924528302,1400194,6.15,9.9724E+11,22768041,0,0,0,5,5,5,해당없음,Not Available,,0,0,0.658798283,3,2,2,2,3,2,1,1,1,1,0,2,2,5,,,,
2023-12-01 00:00:00,2023,삼천당제약,250,,,1927,96,96,-42,-104,62,4080,1096,2985,2205,780,117,36.71,1796.94,4.981837052,-5.39,-1.07,-5.27,-443,9485,0,,8.15,23457,0,,8.685843204,-26,0,-1.899155615,4,1,0.25,0,19,1,5.263157895,74000000,46000000,288,113,292,116,408,28.43137255,71.56862745,0.98630137,0.974137931,1342576,5.72,1.81326E+12,23457472,0,0,0,5,5,5,해당없음,Not Available,,0,0,0.731617647,3,2,2,2,3,2,2,2,1,2,0,2,2,5,402,12,3,0.75
2019-12-01 00:00:00,2019,기아,270,,A,581460,20097,20097,18267,18267,,553448,263667,289781,289781,0,21393,90.99,1264.66,3.456299659,3.14,3.41,6.5,4506,72020,1150,9.83,0.62,405363,2.6,1,0,-93,0,0,,,,0,9,0,0,,,,,,,,,,,,,,1.79576E+13,405363347,0,0,0,5,5,5,임의소비재(Cd),Auto Manufacturers,0,1,1,0.523592099,2,4,4,4,4,4,4,,,,0,0,0,1,,,,
2020-12-01 00:00:00,2020,기아,270,A,A+,591681,20665,20665,14876,14876,,604904,305988,298917,298917,0,21393,102.37,1307.36,3.492591447,2.51,2.57,5.05,3670,74274,1000,17,0.84,405363,1.6,1,1.757816531,568,-1,0.036291788,9,5,0.555555556,1,9,0,0,92000000,71000000,33660,1320,34068,1356,35424,3.827913279,96.17208672,0.988023952,0.973451327,151210657,37.3,2.52947E+13,405363347,27421,29.59,1505.152,1,1,1,임의소비재(Cd),Auto Manufacturers,0,1,1,0.494156097,2,4,4,4,4,4,4,3,3,3,3,3,3,1,,,,
2021-12-01 00:00:00,2021,기아,270,A+,B+,698624,50657,50657,47603,47605,-1,668500,319374,349126,349104,21,21393,91.48,1542.66,7.250967616,6.81,7.48,14.69,11744,86692,3000,7,0.95,405363,3.65,1,18.07443538,29992,2.05,3.758376169,9,5,0.555555556,1,9,1,11.11111111,102000000,79000000,33187,1375,34076,1425,35501,4.013971437,95.98602856,0.973911257,0.964912281,141598453,34.93,3.33209E+13,405363347,42826,26.63462182,1342.034,1,1,1,임의소비재(Cd),Auto Manufacturers,0,1,1,0.522252805,2,4,4,4,4,4,4,3,3,3,3,3,3,1,,,,
2022-12-01 00:00:00,2022,기아,270,B+,B,865590,72331,72331,54090,54094,-5,737110,343679,393431,393379,51,21393,87.35,1750.44,8.356265669,6.25,7.7,14.57,13345,97658,3500,4.44,0.61,405363,5.9,1,23.89926484,21674,2.25,1.105298052,9,5,0.555555556,1,9,2,22.22222222,113000000,89000000,32812,1448,34335,1512,35847,4.217926186,95.78207381,0.95564293,0.957671958,143780751,35.47,2.4038E+13,405363347,49388.41,27.78523669,1393.137,1,1,1,임의소비재(Cd),Auto Manufacturers,1,1,1,0.533748016,2,4,4,4,4,4,4,3,3,3,3,3,3,1,,,,
2023-12-01 00:00:00,2023,기아,270,,,998084,116079,116079,87778,87770,8,806278,340696,465582,465524,59,21393,73.18,2094.5,11.63018343,8.79,11.37,20.44,21770,116771,5600,4.59,0.86,402044,5.6,,15.30678497,43748,-0.3,3.273917763,9,5,0.555555556,1,9,2,22.22222222,128000000,103000000,32036,1601,34053,1684,35737,4.712203039,95.28779696,0.940768802,0.950712589,157867294,39.27,4.02044E+13,402044203,0,0,0,5,5,5,임의소비재(Cd),Auto Manufacturers,1,1,1,0.577445993,2,4,4,4,4,4,4,3,3,3,3,3,3,1,,,,
2019-12-01 00:00:00,2019,대유플러스,300,,C,4573,163,163,204,60,144,10891,9282,1610,917,693,533,576.66,72.43,3.564399738,1.32,1.96,7.03,56,862,0,13.73,0.9,106627,0,0,0,-93,0,0,,,,0,8,0,0,,,,,,,,,,,,,,81615994000,105310960,0,0,0,5,5,5,기술(Te),Communication Equipment,,0,0,0.147828482,1,3,2,1,1,3,2,,,,0,0,0,4,,,,
2020-12-01 00:00:00,2020,대유플러스,300,C,C,4529,145,145,-53,-81,28,4731,3522,1209,961,248,583,291.34,66.28,3.201589755,-1.78,-0.68,-8.6,-69,831,0,,0.93,116663,0,0,-0.962169254,-18,0,-0.362809983,3,1,0.333333333,0,7,0,0,144497000,65085000,103,14,103,14,117,11.96581197,88.03418803,1,1,2732861,2.34,90647063199,116662887,0,0,0,5,5,5,기술(Te),Communication Equipment,,0,0,0.25554851,1,2,1,1,1,2,2,0,0,0,0,1,1,5,,,,
2021-12-01 00:00:00,2021,대유플러스,300,C,D,4645,79,79,20,-22,42,5944,4555,1389,1037,352,605,327.91,72.82,1.700753498,-0.47,0.37,-2.17,-18,864,0,,1.52,120999,0,0,2.561271804,-66,0,-1.500836257,4,1,0.25,0,8,0,0,154658000,83254000,133,20,156,26,182,14.28571429,85.71428571,0.852564103,0.769230769,1877790,1.55,1.59113E+11,120998774,0,0,0,5,5,5,기술(Te),Communication Equipment,,0,0,0.233681023,1,2,1,1,2,3,2,1,1,1,0,1,1,4,,,,
2022-12-01 00:00:00,2022,대유플러스,300,D,D,502,-23,-23,-243,-381,139,5432,4320,1113,608,504,605,388.27,1.96,-4.581673307,-75.97,-4.27,-46.38,-315,510,0,,1.47,120999,0,0,-89.1926803,-102,0,-6.282426805,4,1,0.25,0,6,0,0,263872000,145989000,132,17,151,23,174,13.2183908,86.7816092,0.874172185,0.739130435,1728786,1.43,90749080500,120998774,0,0,0,5,5,5,기술(Te),Communication Equipment,,0,0,0.204896907,1,2,1,1,1,3,1,1,1,1,0,1,1,4,,,,
2023-12-01 00:00:00,2023,대유플러스,300,,,353,-328,-328,-1690,-1636,-55,566,1835,-1269,-1196,-73,632,1.49,-258.13,-92.91784703,-463.65,-56.37,-3002.99,-1299,-939,0,,,126455,0,,-29.6812749,-305,0,-88.33617372,3,0,0,0,4,0,0,245955000,163582000,120,18,125,18,143,12.58741259,87.41258741,0.96,1,2622808,2.07,20865059985,126454909,0,0,0,5,5,5,기술(Te),Communication Equipment,,0,0,-2.24204947,0,1,0,0,1,2,1,1,1,0,0,1,1,5,,,,
2019-12-01 00:00:00,2019,노루홀딩스,320,,C,8843,250,250,199,46,153,10074,4399,5675,3653,2021,85,77.52,4297.41,2.827094877,0.52,2,1.25,339,27737,400,36.82,0.45,13291,3.2,0,0,-93,0,0,,,,0,9,0,0,,,,,,,,,,,,,,1.66139E+11,13291151,0,0,0,5,5,5,소재(Ma),Specialty Chemicals,,1,0,0.563331348,2,3,3,2,2,3,3,,,,0,0,0,4,,,,
2020-12-01 00:00:00,2020,노루홀딩스,320,C,A,8480,358,358,291,140,151,10511,4731,5780,3712,2067,85,81.86,4366.96,4.221698113,1.65,2.83,3.8,1038,28175,450,10.54,0.39,13291,4.11,0,-4.104941762,108,0.91,1.394603236,5,2,0.4,0,10,0,0,77582000,49330000,37,13,37,13,50,26,74,1,1,263731,1.98,1.45538E+11,13291151,0,0,0,5,5,5,소재(Ma),Specialty Chemicals,,1,0,0.549900105,2,3,3,2,2,3,3,0,0,0,1,1,1,4,,,,
2021-12-01 00:00:00,2021,노루홀딩스,320,A,A,9552,267,267,107,16,91,10555,4720,5835,3681,2154,85,80.89,4330.2,2.795226131,0.17,1.02,0.43,118,27943,450,107.63,0.46,13291,3.53,0,12.64150943,-91,-0.58,-1.426471983,5,2,0.4,0,9,0,0,82000000,62000000,45,10,46,10,56,17.85714286,82.14285714,0.97826087,1,477677,3.59,1.69462E+11,13291151,0,0,0,5,5,5,소재(Ma),Specialty Chemicals,,1,0,0.552818569,2,3,3,2,2,3,3,0,0,0,1,1,1,4,,,,
2022-12-01 00:00:00,2022,노루홀딩스,320,A,A,10317,296,296,334,250,84,11720,5112,6608,3938,2671,85,77.35,4615.95,2.869051081,2.42,3,6.55,1849,29719,500,5.39,0.34,13291,5.02,0,8.00879397,29,1.49,0.07382495,5,2,0.4,0,10,1,10,89000000,69000000,45,10,47,10,57,17.54385965,82.45614035,0.957446809,1,646185,4.86,1.32513E+11,13291151,0,0,0,5,5,5,소재(Ma),Specialty Chemicals,,1,0,0.563822526,2,3,3,2,2,3,3,0,0,0,1,1,1,4,,,,
2023-12-01 00:00:00,2023,노루홀딩스,320,,,12146,674,674,517,255,262,11888,4950,6938,4136,2802,85,71.35,4848.63,5.549151984,2.1,4.38,6.31,1881,31185,500,6.09,0.37,13291,4.36,,17.72802171,378,-0.66,2.680100903,5,2,0.4,0,12,1,8.333333333,93000000,75000000,51,12,53,12,65,18.46153846,81.53846154,0.962264151,1,516652,3.89,1.52317E+11,13291151,0,0,0,5,5,5,소재(Ma),Specialty Chemicals,,1,0,0.583613728,2,3,3,3,2,3,3,0,0,0,1,1,1,4,,,,
2019-12-01 00:00:00,2019,삼화페인트,390,,B+,5403,112,112,39,38,1,5606,2785,2822,2809,13,132,98.69,2273.98,2.07292245,0.7,0.7,1.34,143,11870,125,35.99,0.43,26439,2.43,0,0,-93,0,0,,,,0,5,0,0,,,,,,,,,,,,,,1.35895E+11,26438751,0,0,0,5,5,5,소재(Ma),Specialty Chemicals,,1,0,0.503389226,2,2,2,2,2,2,2,,,,0,0,0,4,,,,
2020-12-01 00:00:00,2020,삼화페인트,390,B+,B+,5517,150,150,65,66,-1,5943,3020,2923,2913,11,134,103.31,2301.44,2.718868951,1.19,1.12,2.29,244,12007,150,57.71,1.17,26815,1.06,0,2.109938923,38,-1.37,0.6459465,4,1,0.25,0,5,0,0,64000000,52000000,736,71,777,75,852,8.802816901,91.1971831,0.947232947,0.946666667,2634017,9.96,3.72786E+11,26438751,0,0,0,5,5,5,소재(Ma),Specialty Chemicals,,1,0,0.491839138,2,2,2,2,2,2,2,3,3,2,0,2,2,4,,,,
2021-12-01 00:00:00,2021,삼화페인트,390,B+,B,6316,8,8,-24,-24,0,6121,3162,2959,2947,12,136,106.84,2284.48,0.126662445,-0.39,-0.4,-0.84,-90,11922,100,,0.77,27203,1.08,0,14.48250861,-142,0.02,-2.592206506,5,2,0.4,0,6,0,0,65000000,53000000,749,75,790,84,874,9.610983982,90.38901602,0.948101266,0.892857143,2551153,9.38,2.51088E+11,27203469,0,0,0,5,5,5,소재(Ma),Specialty Chemicals,,1,0,0.483417742,2,2,2,2,2,2,2,3,3,2,1,2,2,4,,,,
2022-12-01 00:00:00,2022,삼화페인트,390,,B+,6460,199,199,55,56,-1,5872,2875,2997,2985,12,136,95.91,2312.29,3.080495356,0.87,0.92,1.89,206,12061,250,28.56,0.49,27203,4.25,0,2.279924003,191,3.17,2.953832911,6,2,0.333333333,0,7,0,0,67000000,53000000,736,79,775,86,861,9.988385598,90.0116144,0.949677419,0.918604651,2184570,8.03,1.59956E+11,27203469,60260,151.9784624,8492.4,1,1,1,소재(Ma),Specialty Chemicals,,1,0,0.510388283,2,2,2,2,2,2,2,3,3,2,1,2,2,4,,,,
2023-12-01 00:00:00,2023,삼화페인트,390,,,6314,258,258,161,162,0,5906,2816,3091,3083,7,136,91.1,2384.22,4.086157745,2.56,2.74,5.33,594,12421,400,11.18,0.53,27203,6.02,,-2.26006192,59,1.77,1.005662389,5,2,0.4,0,6,0,0,70000000,58000000,763,85,811,87,898,9.688195991,90.31180401,0.94081381,0.977011494,1665969,6.12,1.80631E+11,27203469,0,0,0,5,5,5,소재(Ma),Specialty Chemicals,,1,0,0.523366068,2,2,2,2,2,2,2,3,3,2,1,2,2,4,,,,
2019-12-01 00:00:00,2019,대원강업,430,,B,9602,269,269,212,160,52,10480,4607,5873,4801,1072,310,78.44,1458.53,2.801499688,1.67,1.99,3.39,258,7793,115,13.13,0.44,62000,3.39,0,0,-93,0,0,,,,0,27,0,0,,,,,,,,,,,,,,2.1049E+11,62000000,0,0,0,5,5,5,임의소비재(Cd),Auto Parts,,1,0,0.560400763,2,3,3,3,2,3,3,,,,0,0,0,4,,,,
2020-12-01 00:00:00,2020,대원강업,430,B,B,8612,52,52,-27,-64,38,10179,4458,5721,4642,1079,310,77.92,1406.64,0.603808639,-0.75,-0.26,-1.36,-104,7533,100,,0.51,62000,2.61,0,-10.31035201,-217,-0.78,-2.197691048,8,3,0.375,0,28,0,0,80000000,51000000,800,22,800,31,831,3.730445247,96.26955475,1,0.709677419,1121385,1.81,2.3715E+11,62000000,0,0,0,5,5,5,임의소비재(Cd),Auto Parts,,1,0,0.562039493,2,3,3,3,2,3,3,3,3,2,2,1,1,4,,,,
2021-12-01 00:00:00,2021,대원강업,430,B,C,8622,-50,-50,-29,-69,40,9830,4060,5770,4626,1144,310,70.37,1396.46,-0.579911853,-0.8,-0.29,-1.49,-111,7482,100,,0.5,62000,2.68,0,0.116117046,-102,0.07,-1.183720493,7,3,0.428571429,0,24,0,0,82000000,57000000,741,19,742,26,768,3.385416667,96.61458333,0.998652291,0.730769231,1322140,2.13,2.3126E+11,62000000,0,0,0,5,5,5,임의소비재(Cd),Auto Parts,,1,0,0.586978637,2,3,3,3,2,2,3,3,2,2,2,1,1,4,,,,
2022-12-01 00:00:00,2022,대원강업,430,C,C,10245,221,221,232,189,44,10104,4124,5980,4837,1143,310,68.96,1464.57,2.157149829,1.84,2.33,3.99,304,7823,100,11.15,0.43,62000,2.95,0,18.82393876,271,0.27,2.737061683,9,6,0.666666667,0,24,0,0,85000000,66000000,685,17,697,17,714,2.380952381,97.61904762,0.982783357,1,1307173,2.11,2.1018E+11,62000000,0,0,0,5,5,5,임의소비재(Cd),Auto Parts,,1,0,0.591844814,2,3,3,3,2,3,3,2,2,2,3,1,1,4,,,,
